species,countryCode,Longitude,Latitude,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species2,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode2,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
Acianthera alpestris,JM,-77.32,18.15,1057354173,7e380070-f762-11e1-a439-00145eb45e9a,7485fda4-7ceb-4f16-9cb8-32a356458ed8,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera alpestris,,SPECIES,Pleurothallis alpestris (Sw.) Lindl.,Pleurothallis alpestris (Sw.) Lindl.,(Sw.) Lindl.,JM,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,18.151.419,-77.319.014,234,,,,,,05/02/1992,5,2,1992,2835660,10865410,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082228,1594,,,CC0_1_0,,Peter J. Bellingham,,,2025-02-16T13:54:07.337Z,,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera testifolia,JM,-77.32,18.15,1057426435,7e380070-f762-11e1-a439-00145eb45e9a,aebecd18-4475-4c77-bf24-da653cd9b6ff,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera testifolia,,SPECIES,Pleurothallis testifolia (Sw.) Lindl.,Pleurothallis testifolia (Sw.) Lindl.,(Sw.) Lindl.,JM,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,18.151.419,-77.319.014,234,,,,,,,,,,2787259,7501860,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082277,s.n.,,,CC0_1_0,,Olof (Peter) Swartz,,,2025-02-16T13:54:06.800Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera alpestris,JM,-77.32,18.15,1057567575,7e380070-f762-11e1-a439-00145eb45e9a,94464912-3e45-4acc-b232-97420be9a025,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera alpestris,,SPECIES,Pleurothallis alpestris (Sw.) Lindl.,Pleurothallis alpestris (Sw.) Lindl.,(Sw.) Lindl.,JM,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,18.151.419,-77.319.014,234,,,,,,,,,,2835660,10865410,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082229,s.n.,,,CC0_1_0,,Olof (Peter) Swartz,,,2025-02-16T13:54:06.799Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata,EC,-76.00,-2.08,47828932,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-B.Lojtnant13523,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Pleurothallis lanceana Lodd.,Pleurothallis lanceana Lodd.,,EC,"Montalvo, 0-1 km N and E of the military camp. Partly disturbed rain forest.",Pastaza,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-2.083,-76.966,2000,,250,0,,,18/05/1979,18,5,1979,7816126,5951596,PRESERVED_SPECIMEN,AU,AAU,B.Lojtnant13523,,,,CC_BY_4_0,,B. Lojtnant,,,2025-02-06T20:36:39.945Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata,EC,-76.00,-1.60,47829793,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-J.Brandbyge33880,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Pleurothallis lanceana Lodd.,Pleurothallis lanceana Lodd.,,EC,Lagunas de Cuyabeno. Periodically flooded lake forest on the SW part of the first lake.,Napo,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-16,-76.183,2000,,300,0,,,21/08/1981,21,8,1981,7816126,5951596,PRESERVED_SPECIMEN,AU,AAU,J.Brandbyge33880,,"Christenson, E.A., 2000.",,CC_BY_4_0,,J. Brandbyge,,,2025-02-06T20:36:44.263Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata,EC,-75.22,-0.55,47829861,833db434-f762-11e1-a439-00145eb45e9a,AAU-Herbarium-J.E.Lawesson44439,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Pleurothallis lanceana Lodd.,Pleurothallis lanceana Lodd.,,EC,Río Lagarto Cocha. Near Redondo Cocha. Terra firme. Primary rain forest.,Napo,PRESENT,,8e1a97a0-3ca8-11d9-8439-b8a03c50a862,-0.55,-75.216,2000,,190,0,,,16/06/1983,16,6,1983,7816126,5951596,PRESERVED_SPECIMEN,AU,AAU,J.E.Lawesson44439,,,,CC_BY_4_0,,J.E. Lawesson,,,2025-02-06T20:36:45.178Z,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera gigantea,PE,-74.98,-9.06,912289499,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000334393,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera gigantea,,SPECIES,Pleurothallis gigantea Lindl.,Pleurothallis gigantea,Lindl.,PE,,,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-9.06,-74.980.278,2000000,,,,,,,,,,2830130,9293209,PRESERVED_SPECIMEN,K,Herbarium,K000334393,s.n.,,,CC_BY_4_0,,"Mathews, A.",Holotype,,2025-02-28T00:06:54.246Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
Acianthera polystachya,PE,-74.38,-9.16,1056540565,7e380070-f762-11e1-a439-00145eb45e9a,2c16ec64-4d29-4092-9f4d-bff2055fa6ec,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera polystachya,,SPECIES,Pleurothallis casapensis Lindl.,Pleurothallis casapensis Lindl.,Lindl.,PE,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,-9.163.761,-74.375.627,2088,,,,,,1840,,,1840,2839451,8385149,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082406,3205,,,CC0_1_0,,A Mathews,,,2025-02-16T13:54:06.744Z,,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera discophylla,CO,-73.57,1.80,768759047,9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884,SINCHI:COAH:49127,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera discophylla,,SPECIES,Acianthera discophylla (Luer & Carnevali) Luer,Acianthera discophylla,(Luer & Carnevali) Luer,CO,"resguardo indígena Yaguara, llanura aluvial del cñ. Pera Alonso, tributarío del río Tunia, margen izq., bosque de altura media (10-15m), estratos poco diferenciables, sotobosque poco diverso, relieve plano, suelo con 5cm de hojarasca",Guaviare,PRESENT,,9d77fdeb-100f-4b29-98ad-4effdd824457,1.803.278,-73.565.972,,,932,0,,,10/10/2016,10,10,2016,2839650,2839650,PRESERVED_SPECIMEN,Instituto Amazónico de Investigaciones Científicas - SINCHI,COAH,49127,47428,"Jaimes-R., M.S.",2016-12-01 0:00:00,CC_BY_NC_4_0,,"Cárdenas, D.",,,2025-02-21T15:53:47.396Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera polystachya,CO,-73.07,3.90,1056481199,7e380070-f762-11e1-a439-00145eb45e9a,55ed09d4-6750-4fa9-9bd8-3e61cfe0fffd,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera polystachya,,SPECIES,Pleurothallis chamensis Lindl.,Pleurothallis chamapensis Rchb.f.,Rchb.f.,CO,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,3.901.155,-73.073.369,1840,,,,,,1881-02-18,18,2,1881,2839453,8385149,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082404,345,,,CC0_1_0,,Friedrich Carl Lehmann,,,2025-02-16T13:54:06.801Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera miqueliana,CO,-72.12,-6.17,768731935,9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884,SINCHI:COAH:12422,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera miqueliana,,SPECIES,Pleurothallis miqueliana (H.Focke) Lindl.,Pleurothallis miqueliana,(H.Focke) Lindl.,CO,"río Caquetá, comunidad indígena de Peña Roja, bosque primarío, várzea",Amazonas,PRESENT,,9d77fdeb-100f-4b29-98ad-4effdd824457,-61.666,-7.211.667,,,280,0,,,28/10/1995,28,10,1995,2839920,2839916,PRESERVED_SPECIMEN,Instituto Amazónico de Investigaciones Científicas - SINCHI,COAH,12422,23,"Christenson, E.A.",2010-06-01 0:00:00,CC_BY_NC_4_0,,"Groenendijk, J.",,,2025-02-21T15:53:55.210Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera wilsonii,DO,-70.48,18.89,1055369026,7e380070-f762-11e1-a439-00145eb45e9a,b5b71c97-6086-453e-9213-644c624e7be1,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera wilsonii,,SPECIES,Pleurothallis wilsonii Lindl.,Pleurothallis wilsonii Lindl.,Lindl.,DO,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,18.894.446,-70.484.634,390,,,,,,01/09/1946,1,9,1946,2839984,2839980,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082271,8676,,,CC0_1_0,,"Howard,R.A. & Howard, E.S.",,,2025-02-16T13:54:07.021Z,,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera wilsonii,DO,-70.48,18.89,1055512422,7e380070-f762-11e1-a439-00145eb45e9a,3abad9f8-0595-408c-b382-46afa7d9405c,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera wilsonii,,SPECIES,Pleurothallis wilsonii Lindl.,Pleurothallis wilsonii Lindl.,Lindl.,DO,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,18.894.446,-70.484.634,390,,,,,,1887-06-30,30,6,1887,2839984,2839980,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082269,2706,,,CC0_1_0,,Eggers,,,2025-02-16T13:54:06.743Z,,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera discophylla,CO,-70.24,1.80,768774345,9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884,SINCHI:COAH:70823,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera discophylla,,SPECIES,Acianthera discophylla (Luer & Carnevali) Luer,Acianthera discophylla,(Luer & Carnevali) Luer,CO,"comunidad indígena de Acaricuara, cñ. Paca, sobre arena blanca",Vaupés,PRESENT,,9d77fdeb-100f-4b29-98ad-4effdd824457,708.222,-70.237.222,,,200,0,,,02/06/2009,2,6,2009,2839650,2839650,PRESERVED_SPECIMEN,Instituto Amazónico de Investigaciones Científicas - SINCHI,COAH,70823,22610,"Cordero-P., Z.",2010-09-01 0:00:00,CC_BY_NC_4_0,,"Cárdenas, D.",,,2025-02-21T15:53:55.368Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera ciliata,CO,-70.13,8.94,768772256,9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884,SINCHI:COAH:67909,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Acianthera ciliata (Knowles & Westc.) F.Barros & L.R.S.Guim.,Acianthera ciliata,(Knowles & Westc.) F.Barros & L.Guimarães,CO,"comunidad indígena Bogotá-Cachivera, vía Mitú, sabana de Kubiyú, varillal sobre arena blanca",Vaupés,PRESENT,,9d77fdeb-100f-4b29-98ad-4effdd824457,893.861,-7.013.475,,,,,,,08/08/2008,8,8,2008,5951596,5951596,PRESERVED_SPECIMEN,Instituto Amazónico de Investigaciones Científicas - SINCHI,COAH,67909,2679,,,CC_BY_NC_4_0,,"Castaño-A., N.",,,2025-02-21T15:53:57.752Z,,COORDINATE_ROUNDED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera hygrophila,BR,-68.91,-34.00,188383871,95eb1ffe-f762-11e1-a439-00145eb45e9a,233F6EDB-3AC8-4E42-9D2E-9A54657FBF12,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera hygrophila,,SPECIES,Pleurothallis barbacenensis Barb.Rodr.,Pleurothallis barbacenensis Barb.Rodgr.,Barb.Rodgr.,BR,Bom Jesus. Margem do Rio Tainhas,Rio Grande do Sul,PRESENT,1,730cd32c-627f-44a8-9d93-fcfb23ade969,-34,-689.061,,,1000,0,,,19/03/1999,19,3,1999,2839437,2839428,PRESERVED_SPECIMEN,LEB,BRASIL,69264-1,,S.F.Smith,,CC_BY_NC_4_0,,R.Wasum,,,2025-01-31T23:31:59.174Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;MODIFIED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
Acianthera miqueliana,CO,-67.98,2.41,768753560,9b73f44e-bbe1-4fd1-a7a9-c96c38dcf884,SINCHI:COAH:41412,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera miqueliana,,SPECIES,Pleurothallis miqueliana (H.Focke) Lindl.,Pleurothallis miqueliana,(H.Focke) Lindl.,CO,"río Inírida, Mavecurí, cerro pajarito.",Guainía,PRESENT,,9d77fdeb-100f-4b29-98ad-4effdd824457,3.8499,-67.984,,,,,,,06/03/1965,6,3,1965,2839920,2839916,PRESERVED_SPECIMEN,Instituto Amazónico de Investigaciones Científicas - SINCHI,COAH,41412,7096,"Christenson, E.A.",2010-06-01 0:00:00,CC_BY_NC_4_0,,"Fernández-P., Á.",,,2025-02-21T15:53:49.241Z,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera polystachya,VE,-66.17,1.80,1056852799,7e380070-f762-11e1-a439-00145eb45e9a,da931501-2ba0-463c-80d0-30550df165a2,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera polystachya,,SPECIES,Pleurothallis chamensis Lindl.,Pleurothallis chamapensis Rchb.f.,Rchb.f.,VE,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,7.122.449,-66.169.564,1480,,,,,,,,,,2839453,8385149,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082405,855,,,CC0_1_0,,Johann Wilhelm Karl Moritz,,,2025-02-16T13:54:06.895Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera polystachya,BO,-64.67,-16.71,1055751905,7e380070-f762-11e1-a439-00145eb45e9a,e25218ac-5e88-4891-8bad-23f6d43a50c3,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera polystachya,,SPECIES,Pleurothallis chamensis Lindl.,Pleurothallis chamapensis Rchb.f.,Rchb.f.,BO,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,-16.714.611,-64.670.931,1378,,,,,,1860,,,1860,2839453,8385149,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082402,1130,,,CC0_1_0,,G. Mandon,,,2025-02-16T13:54:07.726Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera agathophylla,BO,-64.67,-16.71,1057609382,7e380070-f762-11e1-a439-00145eb45e9a,f2c4f3c5-f242-4fec-8c91-e610c5e6bf58,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera agathophylla,,SPECIES,Pleurothallis agathophylla Rchb.f.,Pleurothallis agathophylla Rchb.f.,Rchb.f.,BO,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,-16.714.611,-64.670.931,1378,,,,,,1860,,,1860,2839933,2839931,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082439,1132,,,CC0_1_0,,G. Mandon,Isotype,,2025-02-16T13:54:06.779Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;MULTIMEDIA_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera pubescens,BO,-64.33,-20.70,197179409,4d749d70-e2e1-11dd-8102-b8a03c50a862,,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera pubescens,,SPECIES,Pleurothallis pubescens Lindl.,Pleurothallis pubescens Lindl.,Lindl.,BO,South Central Chuquisaca,,PRESENT,,335880a0-e2e1-11dd-8102-b8a03c50a862,-20.7,-64.333,,,,,,,01/05/1995,1,5,1995,2839731,2839728,HUMAN_OBSERVATION,Conservation International,34,12982,,,,CC_BY_4_0,,Bruce K. Holst,,,2025-02-16T12:51:32.908Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
Acianthera ciliata,TT,-61.39,10.41,1056632829,7e380070-f762-11e1-a439-00145eb45e9a,73123d6f-d3eb-4497-9b37-ae6c659af1e7,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera ciliata,,SPECIES,Pleurothallis lanceana Lodd.,Pleurothallis lanceana Lodd.,Lodd.,TT,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,10.407.189,-61.390.661,,,,,,,,,,,7816126,5951596,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082310,s.n.,,,CC0_1_0,,Walter Elias Broadway,,,2025-02-16T13:54:05.946Z,,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera wilsonii,DM,-61.36,15.44,1055828232,7e380070-f762-11e1-a439-00145eb45e9a,786f2df4-ea3d-4b2b-87ab-0ddd12242068,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera wilsonii,,SPECIES,Pleurothallis wilsonii Lindl.,Pleurothallis wilsonii Lindl.,Lindl.,DM,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,154.356,-61.355.759,50,,,,,,02/04/1987,2,4,1987,2839984,2839980,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082268,5676,,,CC0_1_0,,Caroline Whitefoord,,,2025-02-16T13:54:06.895Z,,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera testifolia,MQ,-61.02,14.65,1055623982,7e380070-f762-11e1-a439-00145eb45e9a,3af2bba7-8969-482f-9a0f-2d9c31736ddb,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera testifolia,,SPECIES,Pleurothallis testifolia (Sw.) Lindl.,Pleurothallis testifolia (Sw.) Lindl.,(Sw.) Lindl.,MQ,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,14.652.547,-61.021.286,64,,,,,,1867-12,,12,1867,2787259,7501860,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082280,532,,,CC0_1_0,,Ludwig Hahn,,,2025-02-16T13:54:07.120Z,,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera capillaris,MQ,-61.02,14.65,1055985540,7e380070-f762-11e1-a439-00145eb45e9a,acb6f542-1147-447e-8497-5c722113540f,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera capillaris,,SPECIES,Pleurothallis floribunda (Lindl.) Lindl.,Pleurothallis floribunda (Lindl.) Lindl.,(Lindl.) Lindl.,MQ,,,PRESENT,,19456090-b49a-11d8-abeb-b8a03c50a862,14.652.547,-61.021.286,64,,,,,,,,,,7905746,2839569,PRESERVED_SPECIMEN,NHMUK,BOT,BM000082322,1452,,,CC0_1_0,,Ludwig Hahn,,,2025-02-16T13:54:07.502Z,,GEODETIC_DATUM_ASSUMED_WGS84;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera erythrogramma,BR,-59.97,-2.88,912690005,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,http://specimens.kew.org/herbarium/K000940423,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera erythrogramma,,SPECIES,Acianthera erythrogramma (Luer & Carnevali) Luer,Acianthera erythrogramma,(Luer & Carnevali) Luer,BR,"Reserva Florestal Ducke, Manaus - Itacoatiara, km 26.",,PRESENT,,061b4f20-f241-11da-a328-b8a03c50a862,-2.883.334,-59.966.667,,,,,,,1995-10-18 0:00,18,10,1995,2839413,2839413,PRESERVED_SPECIMEN,K,Herbarium,K000940423,387,,,CC_BY_4_0,,"Costa, M.A.S.; Assunção, P.A.C.L.",,,2025-02-28T00:07:01.896Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
Acianthera miqueliana,BR,-59.00,-1.00,1042678735,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:212706,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera miqueliana,,SPECIES,Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase,Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase,,BR,"Rebio Uatumã., Entorno. Picada da Suçuarana, próximo à cachoeira.",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-1,-59,,,0,0,,,,,,,2839916,2839916,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,226180,2722,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:49.794Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera miqueliana,BR,-59.00,-1.00,1042679809,3cc6171e-8c52-4f65-ad7a-32c74e395f29,urn:catalog:inpa:herbarium:213724,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera miqueliana,,SPECIES,Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase,Acianthera miqueliana (H.Focke) Pridgeon & M.W.Chase,,BR,"Rebio Uatumã., grade do PPBio. Trilha próxima ao cruzamento de NS02 e LO03.",Amazonas,PRESENT,,c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b,-1,-59,,,0,0,,,,,,,2839916,2839916,PRESERVED_SPECIMEN,Instituto Nacional de Pesquisas da Amazônia (INPA),Herbario INPA,227345,6192,"Pessoa, E.M.",2011-09-01 0:00:00,CC_BY_NC_4_0,Instituto Nacional de Pesquisas da Amazônia (INPA),Mike Hopkins,,,2025-02-20T14:47:49.821Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
Acianthera pubescens,BR,-57.59,-19.20,1077317888,f9e1895f-4f52-45e7-aa4f-4dea366b7d2d,https://specieslink.net/guid/346/13834,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,Acianthera pubescens,,SPECIES,Acianthera pubescens (Lindl.) Pridgeon & M.W.Chase,Acianthera pubescens,(Lindl.) Pridgeon & M.W.Chase,BR,Serra do Urucum - Mineração Corumbaense Reunida S. A.,Ms,PRESENT,,aa3e4a95-dc4c-45fa-9c0a-cecad3a1511f,-19.201.389,-57.592.222,,,,,,,23/09/1994,23,9,1994,2839728,2839728,PRESERVED_SPECIMEN,CPAP,CPAP,13834,4,F. de Barros,1994-10-28 0:00:00,CC_BY_4_0,Herbário CPAP da Embrapa Pantanal,"Chaparro, M. A. C.; Bortolotto, J. M.",,native,2025-02-28T11:39:18.713Z,,CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_INSTITUTION
,BR,-52.47,-27.06,1077391746,b9a43c60-d2b6-445c-9362-2db65465c963,https://specieslink.net/guid/186/12700,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Acianthera,,,GENUS,Acianthera Scheidw.,Acianthera,,BR,PCH Arvoredo.,Santa Catarina,PRESENT,,34e6e625-47cf-4d42-8054-af0c2f1b6e64,-27.055.833,-52.468.611,,,450,,,,01/06/2009,1,6,2009,7848554,,PRESERVED_SPECIMEN,FURB,FURB,12700,s.n.,,,CC_BY_4_0,Herbário Dr. Roberto Miguel Klein,M. Silva,,,2025-02-28T11:39:32.805Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
